	GO_ADRENAL_GLAND_DEVELOPMENT	GO_AMINOGLYCAN_CATABOLIC_PROCESS	GO_BICARBONATE_TRANSPORT	GO_CARDIAC_MUSCLE_CELL_PROLIFERATION	GO_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	GO_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE	GO_COLLAGEN_CATABOLIC_PROCESS	GO_CONNECTIVE_TISSUE_DEVELOPMENT	GO_EAR_DEVELOPMENT	GO_EMBRYO_IMPLANTATION	GO_ENDOCHONDRAL_BONE_MORPHOGENESIS	GO_ENDOCRINE_HORMONE_SECRETION	GO_EXTRACELLULAR_MATRIX_DISASSEMBLY	GO_IMMUNE_RESPONSE_TO_TUMOR_CELL	GO_INCLUSION_BODY_ASSEMBLY	GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM	GO_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM	GO_NEGATIVE_REGULATION_OF_KIDNEY_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	GO_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL	GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION	GO_ODONTOGENESIS	GO_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GO_PROTEIN_ACTIVATION_CASCADE	GO_PROTEIN_K11_LINKED_UBIQUITINATION	GO_REGULATION_OF_GLOMERULUS_DEVELOPMENT	GO_REGULATION_OF_MESODERM_DEVELOPMENT	GO_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	GO_REPLACEMENT_OSSIFICATION	GO_RESPONSE_TO_ATP	GO_TROPHOBLAST_CELL_MIGRATION	HALLMARK_ANGIOGENESIS
Pt31	0.0840828947856061	0.148131144030956	-6.30209155394173e-05	-0.0141565262762236	0.0965914220137687	0.132666334756647	0.173155268890331	0.0668499864411139	-0.00469753802120504	0.243757323418253	0.050322728700759	-0.0572008264736501	0.180986158005794	0.166310001065463	0.281885517540899	0.24724738668054	-0.0203358536585356	-0.0441698181379935	0.0366217953816605	0.0641116912410856	-0.0482569594871237	0.0893958057390472	0.215619742219025	0.248143210269241	0.050186705926809	0.0858540443077042	0.100118570285523	0.294587939876113	-0.0448523500103597	-0.0326977449203026	0.0732085068038632	0.00516769877792174	-0.00226392692687724	0.220222469442591	0.269316242550449
Pt32	0.140194552755804	0.171240809804616	-0.00248531596713136	0.0821366249476787	0.218986493486793	0.125842887599185	0.193752206595015	0.140094264957242	0.0623426538786983	0.267305202278921	0.191303531551928	0.0260018431132724	0.197966078399987	0.0569626056650559	0.231492098025434	0.27221974182601	0.123788010660916	-0.0590580215054762	0.0649510419911072	0.105820023926685	0.0410761852626371	0.119937594140731	0.187704833204799	0.247204702996374	0.150653632359652	0.078381586094536	0.183976759353641	0.27980426880025	0.0220905299259126	0.052694830969202	-0.00737216512906551	0.17777333936105	-0.0351104098072011	0.247757506774722	0.375133900155736
Pt35	-0.0131720268839519	0.100417852574814	-0.101802243068619	0.0091252176174842	0.0427861471122798	0.081475082023188	0.0998315389120831	0.0311571512956987	-0.03086345802038	0.201631151035819	0.00474375633879959	-0.131808505080443	0.130069171714532	0.112871858081485	0.289570176185366	0.253307630877505	-0.00365487268853872	0.0289826515404889	0.0675433702048814	0.0800238839752791	0.00423839774960008	0.0987581814959056	0.183706429966351	0.263920421589753	0.0102968099523917	0.0365126822899532	0.0706573361239249	0.325183721842878	-0.11807129045661	-0.0444704964612681	0.0524789660257505	-0.025121288085187	-0.0348754209342705	0.228721851484904	0.199891347848717
Pt37	-0.0339976493177466	0.0758118785553942	-0.0992908468656293	-0.0222347643572503	-0.00882576318144796	0.0685356366833353	0.0234285616512391	-0.0123883872235889	-0.053829035232461	0.145966864558618	-0.0244879142470098	-0.129643122513386	0.0916345369912315	0.155850210286722	0.322476617274054	0.194535732676298	-0.0637231348671126	0.000138988316435499	-0.026770302177229	-0.0125215821440818	-0.0648198460106569	0.105787787299818	0.220711804125067	0.255879328135552	-0.0299426605577719	0.136842116733382	0.0194121166609501	0.292360711150631	-0.119472430325378	-0.137151368138609	0.0960552651614627	-0.0389909135479959	0.00653234017947165	0.162738365628544	-0.0441312428125843
Pt38	-0.00832020427942679	0.0930307936615805	-0.0472683727044291	0.0131978684108321	0.00932482101710412	0.0685816318137187	0.0858089642948178	0.00392126044907865	-0.0473553958780835	0.176769004620085	0.00630067212084671	-0.079222573924582	0.120175367582303	0.111784526914744	0.241216537048085	0.221789711917843	0.023137744724238	-0.0167832203922114	0.0115442833356921	-0.0211119901882389	0.00395580990027277	0.175149724999994	0.216766144809168	0.268032754804417	-0.00755112491307889	0.312322345609061	0.0838524889293429	0.292165891691297	-0.0749777190911661	-0.133897739523664	0.0618615811178794	0.00187684462436817	0.0441765692465019	0.174465233349506	0.133154114325068
Pt23_Pre_AD313075-5	0.14833781813144	0.207008852706224	0.037210355293997	0.0360687337130506	0.104853248549665	0	0.261026429218089	0.0953987503811217	-0.0178481462127534	0.303390978345924	0.0616004977770466	-0.0379223457055265	0.257510461268385	0.176026657540908	0.2686548069833	0.33762192203591	0.00253606438791281	-0.103796861140582	0.0535697583988261	0.0228721945564236	0.0231613760978434	0.0137428641580542	0.174706832104739	0.280210676580247	0.0610951334196325	0.0926101862432071	0.264232204333084	0.321884989475285	0	0.0624656828489902	0.133627056204164	0.0375315492829988	0.0301441092600139	0.303351994893513	0.426882941460209
Pt59_Pre_AD823915-5	0.023352165547616	0.144495150712245	-0.0156914881469123	0.0127070796604956	0.061708769342742	0	0.194573618820171	0.060157512034047	-0.0364836388654608	0.203463362490351	0.00997983686318201	-0.083892239574779	0.230706196725821	0.197738696830635	0.2529817781025	0.343980994817332	-0.00121911883087204	-0.0340902753153233	0.0233886575453723	0.0241242557720459	0.0273626246244786	0.0908707424022154	0.182243016190541	0.272552396481484	0.0187271102729371	0.0680923733006445	0.152857389124876	0.316499666890685	0	-0.0300918497754589	0.147495364163505	-0.0297771248091107	-0.0172080727707473	0.232851083048152	0.267116456509156
Pt82_Pre_AD823914-8	0.0643461747898794	0.0970127065702622	-0.0519564458300167	0.052843935736315	0.0509089156452527	0	0.138071695333804	0.0285642432313652	-0.051321644865962	0.202983967991392	-0.0129973287855734	-0.0990299873561242	0.165623214067362	0.115518574951943	0.338886530804062	0.335891648945821	-0.0290340025044803	-0.064237227312428	0.0838171355513226	0.090033687843304	-0.00913701073063805	0.0476095857767203	0.165974399964393	0.259600025452746	-0.0246673073952481	0.015023238713012	0.181834341502837	0.331195148470207	0	-0.147287178507705	0.0831831505653651	-0.0600283723736957	-1.22619379831005e-05	0.240433970210668	0.260885811538536
Pt49_Pre_AD667851-6	0.126759751779249	0.17843294668535	-0.00831679005734015	0.0566074336699732	0.0804461700291682	0	0.167100667405173	0.0808155931845574	-0.0258236786042074	0.248534928153692	0.0377008508757321	0.017037988679303	0.204100932358006	0.136650424907717	0.273263366205259	0.340033871076801	0.0251844296397693	-0.0498386129530096	0.0703478574230087	0.0919372897463308	0.0330732421582113	0.0668844943506999	0.19761691618654	0.235193063910203	0.0524460104598243	0.151784857671855	0.280017910603682	0.283929996267771	0	-0.00890225524710992	0.0852042348212706	0.0053058964921684	-0.0194966688198783	0.286748863558056	0.397354738725994
Pt66_Pre_AD667850-6	0.0203784031328097	0.0755107155906094	0.0377021405035559	0.0115324247057123	0.0741870954315668	0	0.0896875709330602	0.0217740465826237	-0.0307519197323425	0.220927198658861	0.0200653396825823	-0.0510295490687768	0.13274930697157	0.0468517775116384	0.222909376788704	0.328866651836368	0.0915176439637253	-0.0262491855547792	0.0247940556562377	-0.0461892117344127	-0.0226494754680598	0.0332013870998443	0.165634005281255	0.252285111886026	-0.0101720931949329	0.012600017909075	0.0737682058012693	0.322050445782467	0	-0.0531607758328886	-0.011535253405786	-0.045463379659726	-0.0479665928094974	0.288242083181388	0.170660802794518
Pt76_Pre_AD667852-6	0.162610031275152	0.11472469723245	0.0443064702751348	0.0179003189358519	0.136149432473968	0	0.17518799101319	0.0780198557343523	-0.0460384689818571	0.249403821560135	0.0695855023212368	-0.00671764940550052	0.21664803572827	0.148206685131979	0.262955433726709	0.377717531293233	0.075369447293465	-0.0582826341061664	-0.0833179112836513	0.0250292280131155	0.00642144491820936	-0.031469548395985	0.195739285145896	0.311372203613335	0.039587912087134	0.100846690344709	0.0559048093203596	0.328253460418108	0	0.0038528678576189	0.0806959652237337	0.00995860974300098	0.00327734476812512	0.297340427903509	0.310395977170656
Pt85_Pre_AD486329-5	-0.000240199773304097	0.0583335721320583	-0.0563467228900325	-0.00136489375308843	0.0400048603869256	0	0.096914764944247	0.0211191554233406	-0.052960681192507	0.204402428682049	0.022657577923755	-0.108754916749263	0.172513503933616	0.104040414397655	0.197344514955508	0.307693336889117	0.0271444259105191	-0.0863827233257383	0.0246719859051804	0.0608540924649623	0.00451163877294172	7.4012929175469e-05	0.200507252502897	0.26411478074314	-0.0405354854240272	0.0890637739634704	0.0541783432647264	0.332617797620445	0	-0.0423940614743803	0.0574584980864991	-0.0145494276019048	-0.0533761382113424	0.226010291293156	0.0953421617674629
Pt89_Pre_AE070951-5	0.111689569712582	0.191280833970445	0.0309708195560697	0.0843056053988349	0.131279376776831	0	0.256942890911543	0.105552908952223	0.0119160118656668	0.281966070141791	0.0976824309362971	-0.0384028460707649	0.256924201167497	0.117837699645512	0.27958668751456	0.364400168919387	0.0540509469233288	-0.0562056846179248	0.17090899824699	0.157268557438987	0.0395809102176536	0.0459785203287635	0.194382734148591	0.259899044253292	0.109596561176421	0.0656013525740812	0.211449965101268	0.294648784498342	0	0.112353630624504	0.0282051830443477	0.0773148660909575	-0.00934420984051599	0.306197451551866	0.362520368983544
Pt101_Pre_AD486328-5	-0.0167621552353935	0.0590467211286385	-0.0654358123869181	-0.00118225083032587	-0.0390740935967244	0	0.113009554833404	-0.0049069514877545	-0.0753254157059999	0.163716536904646	-0.0328529522113789	-0.0780685020594488	0.137321737903306	0.126125697228332	0.229927778972064	0.274678059847352	-0.0406822981365153	0.0089457284607189	0.0102109718906138	-0.00945529400238344	-0.0262291703856858	0.126601401221419	0.235670513316195	0.241023320134307	-0.0329138611614462	0.409453451120161	0.0885073965460719	0.320969446135899	0	-0.15142444478747	0.0929269692884798	-0.0203958936994129	0.0260258365140017	0.188664910868077	0.110127820752962
Pt47_Pre_AD506073-6	0.136995345566163	0.179422349818137	-0.0130003529929076	0.0548778069960296	0.102781960118455	0	0.233862214391694	0.101947969621017	-0.00970449934059562	0.266226036655055	0.0684952656271195	-0.00675626990656071	0.247700434186219	0.127445809237137	0.301365959384708	0.362302692549608	0.0314487525960396	-0.0914530547200574	0.0958547180080802	0.0905874008071285	0.073230648561084	0.0504517036573355	0.174738714995143	0.254668150344199	0.0420346244306127	0.0784256660698752	0.223155015417559	0.307546034632471	0	0.0285383160325262	0.0729746834931829	0.0367903492694026	-0.0202628942149239	0.276475539224519	0.403407283878399
Pt52_Pre_AD506075-6	0.104940115272906	0.213500021314456	-0.0619689914572293	0.0804927110376194	0.0512141451568623	0	0.139571305768597	0.079319076011946	-0.010917007247626	0.225889159077088	0.0306373630142183	0.0366845467107104	0.210406100273213	0.0931677059016112	0.264712009425732	0.366189981967948	0.0746671329556798	-0.0796642459690425	-0.0677349194950739	0.0369431617819607	0.0483386746118415	0.101941705720118	0.170397978786199	0.260854914600086	0.0615346746939683	0.0565872120503757	0.337731725410278	0.309145549785982	0	-0.0820176488146506	0.0610498600161123	0.0239296675316886	-0.0363253156398882	0.239268523447283	0.357319866978052
Pt94_Pre_AD732850-6	0.0281008850348128	0.11675930274556	-0.000204782675548992	0.0282999072432271	0.0240879517506879	0	0.156085710688765	0.0643050273112844	-0.0317736888994088	0.219551534523438	0.022231313172883	-0.078807503930354	0.184098195093249	0.0852463017107234	0.240479752532329	0.318358554826309	0.0473267464357587	-0.019832104463068	-0.00218056892603955	0.0570782800415775	-0.028717813362937	0.0463001682744378	0.183419201694149	0.279435751871204	0.0218810450049448	0.102828630981996	0.200172286044245	0.302249907349364	0	-0.0752146530810987	0.0369740977580619	0.0221606081964417	-0.0257321511031721	0.247181587281245	0.288038034151981
Pt77_Pre_AD733591-7	0.0408904909417425	0.136721908300694	-0.0744188860057583	0.020716771294807	0.0426529638817498	0	0.122623067095334	0.0624376035681063	-0.0542214323479944	0.226091824701466	0.0341233958343072	-0.0733275720709328	0.162340096669283	0.139212681326227	0.270842965857371	0.34421589326887	0.0333581241875268	-0.0596237006167855	-0.0213320400146787	0.0118911410762347	0.0338538833697615	0.0345073100874853	0.192389843998293	0.251182425864296	0.0203791313034417	0.278321668323945	0.233205304074616	0.290744497517773	0	-0.0245735467383053	0.0977113007742085	0.049260084943188	0.0313709707584288	0.22792510306365	0.308697631108034
Pt79_Pre_AD733587-5	-0.0380415699939552	0.0509277495487579	-0.0340621437263849	-0.00319921292760657	0.0349137719580368	0	0.0401100040326485	0.017910989423384	-0.0455594050241637	0.183123522161173	0.00136237327299504	-0.152274575669101	0.126963393714043	0.103641464932823	0.335612121826449	0.303896662347703	0.00182081417239235	-0.0223907314395759	0.0473078172046545	-0.0159374095481492	0.0321308148857495	0.0917697465330557	0.134391960193232	0.274755217653168	-0.0142396843088119	0.0524666377535676	0.129664146266736	0.329954792760015	0	-0.129847358635135	0.0529988413502995	-0.0172860304685964	-0.0189159417453841	0.211960135711381	0.178785311117025
Pt84_Pre_AD486532-5	0.051739216487462	0.0795971047480609	0.0277337516448626	0.0629563150541713	0.0488189440254465	0	0.104582370011198	0.0246519029226826	-0.0413542230560179	0.175073829191492	0.00722724077734229	-0.0842802385356281	0.131024745721863	0.00945262052044337	0.292795317153787	0.311890100109475	-0.00684987784142065	-0.0551218514060647	0.0311574543561048	0.0657411682338329	0.00558849066066975	0.0443670692006587	0.124720483913014	0.25959437342368	-0.014097043573952	-0.0122201737074285	0.0965509039306608	0.347623879679746	0	0.022611561145326	-0.0355259268663323	-0.0144554803909542	-0.0154503995010488	0.241450813693913	0.255025768799211
Pt98_Pre_AD733586-8	-0.00137416302435906	0.0325876930617365	-0.0737265612929507	0.0153577966651664	-0.00413668565471435	0	0.0569355904562241	0.0154207408766365	-0.0460724991808359	0.170224073069842	-0.0274628796240854	-0.138159060055276	0.126166502468352	0.0712429870804208	0.287670734671554	0.286183197438722	-0.0311430103292307	-0.0422523769177473	0.106325093172899	0.0720512419592077	-0.0169602490816073	0.0895498860540398	0.201187402842795	0.231715893217604	-0.0599284801832776	-0.00890142704014312	0.0560597273348869	0.315925074674692	0	-0.0974364411010365	0.0480455322069204	-0.0470998030766625	0.0104398297379934	0.224269612048336	0.141720889277576
Pt65_Pre_AD793919-6	0.080952361986709	0.124526607384125	-0.101344381561858	0.0185448465297843	0.0607886060682747	0	0.172251086049698	0.0607854312798842	-0.02696592362599	0.236081990135285	0.0106385122392527	-0.0892772707223705	0.223999722024634	0.114036035864476	0.294708526244993	0.311114465669493	0.00586213995145227	-0.0551706308523837	0.0783252256288773	0.113494508121628	-0.0250676934015308	0.0625494761988124	0.19895013702874	0.240436174710429	0.0308238335530302	0.0614582536372588	0.149984198617172	0.306010408163901	0	0.0169442856426741	0.0283087016360107	-0.0227698193759064	0.00810565451236475	0.242240206328694	0.260135037807226
Pt72_Pre_AD793922-5	0.0149996297017301	0.0999054488580399	0.0414186289135757	0.0338200918129195	0.0423441735824854	0	0.0551516067072571	0.0390092198852479	-0.0307999692498376	0.182341856721338	0.01608368592683	-0.0798076722613041	0.161069363486283	0.0891781864645443	0.232489471557135	0.329378829698749	0.0251972503488645	-0.0295273327857847	-0.0364393811756133	0.0631865208175592	0.0465335238551928	0.0612716646764933	0.100178548254337	0.302056223943558	0.0186595949476724	0.0597274460325452	0.105331907629124	0.329695914999984	0	-0.125328760520404	0.0419939714819389	-0.0138435961075762	-0.0267256873641495	0.238526876510066	0.243792584416299
Pt90_Pre_AD467873-6	0.0314091043346531	0.12149071384511	0.017342376950251	0.0220004536264279	0.077577328080733	0	0.165134970632444	0.0531715291635097	-0.0406865140289482	0.248082672283258	0.0171120070604387	-0.0350216319839977	0.215448862671238	0.144242501991502	0.319826313788624	0.354132710908294	0.0400632709012313	-0.0607150335985207	0.103885204797521	0.0885491222201489	-0.0100267389344918	0.0345475518108857	0.169373638686347	0.285478961028441	0.0436503478527284	0.047390129509203	0.166866747443371	0.335108560452593	0	-0.0939129753234875	0.0721902491909022	-0.0359383317248567	0.0245847799667147	0.299739633220511	0.234075274511448
Pt92_Pre_AE134060-5	0.0342040983973219	0.116327945697922	-0.122006657254207	0.0258930112984603	0.076182996187343	0	0.168520230257748	0.0503421307939692	-0.0448374078326836	0.199909221591022	0.0247310577524582	-0.141376221470811	0.183206977598583	0.205919405927229	0.259439154437528	0.302526603966535	0.00253931414630976	-0.0442332167490623	-0.00760722095342214	-0.0242238416942822	0.0112955049584673	0.0437122898498523	0.243776826173377	0.236633220489076	0.00512220347270724	0.0792950355004012	0.168335507538467	0.315628809960409	0	-0.0512128179893741	0.150500696194543	-0.00668810062245025	-0.00485433357884591	0.212877514629344	0.240207881819807
Pt103_Pre_AE134058-2	0.0952492099479359	0.148563567501943	-0.02288554431199	-0.0194398634420452	0.0730034773443319	0	0.254163881940459	0.0460134355806914	-0.0294462312932868	0.219983730543881	0.0185473722231193	-0.101955043247841	0.223887924059804	0.122065375068313	0.218185790106569	0.309255236221047	-0.0219819092741946	-0.0398485226001737	0.143437310514303	0.0700855794534161	0.0196547278318218	-0.00769144212114877	0.165110139392133	0.25110421275588	0.039647256439999	0.156705437051016	0.245092572629803	0.307225782703718	0	0.0116153665159327	0.0286429345895858	-0.00762020882135491	-0.00868664141245488	0.228540706828233	0.222113472384438
Pt3_Pre_E9024733-3	0.00751500328588287	0.101465787305128	-0.00744871811060367	-0.0106370261406623	0.0499725527381289	0	0.16861517924007	0.0396833526695963	-0.0462798047422631	0.249454069599851	-0.00600658558243127	-0.0643062395762651	0.213427253973006	0.105868760193183	0.314736961415175	0.293546721271096	-0.0104593362436402	0.0486255327948294	0.0342323429261937	0.0576631412097714	-0.0374751129937908	0.0445345013915987	0.161057077572578	0.276868423150236	-0.00610944388925501	0.0147989189133477	0.140206314007593	0.338940220609562	0	-0.0114357131407326	0.0509155384892287	-0.0445916440887943	0.0645074030028915	0.272423038091173	0.238402890486602
Pt4_Pre_E9021023-6	0.086247649547576	0.0604644851747191	0.0416732014519478	0.016730216754812	0.0714946851064178	0	0.128347010285768	0.0525178948390455	-0.0347054317885166	0.234360630759165	0.0438547769750601	-0.100619238603948	0.19236012685701	0.104562904967838	0.330749878518972	0.333476765677971	0.0447376845707456	-0.0313286128072167	0.0793623900142648	0.00544130010642887	0.0452432625035626	0.111272450331452	0.15903628782882	0.235665321700112	-0.00106407518396239	0.0650749252729671	0.0903125686345661	0.333614366904004	0	-0.176133477402684	0.0450486698861074	0.00411742114928388	0.00198802877816123	0.265753074182521	0.160485663264694
Pt5_Pre_E9021022-6	-0.0340232172546951	0.0514961796782345	0.00145344543175303	0.000280512398384398	0.0469952165268997	0	0.120770234577664	-0.00794796296932962	-0.0505831596279567	0.163853756380806	0.0057897045949461	-0.135810709771253	0.162322017814479	0.146515269518687	0.269298376485258	0.297291192362417	0.03906566717642	-0.0733903878103597	0.105507951902834	0.0651112285470853	-0.00497601988675496	0.0438544945338314	0.181867691990784	0.274454191856042	-0.0211616443361352	0.105317323957114	0.0740293008046741	0.333751341562883	0	-0.116750454643072	0.0607716813377049	-0.0314147583646104	0.00335856390855989	0.179154424925441	0.0843870456232287
Pt9_Pre_E9021024-6	0.141777039611754	0.168232348114696	0.00301881732560059	0.0845693695750316	0.192291528348669	0	0.201577701885708	0.128186178254428	0.0204656303780501	0.307073681970291	0.113988605893361	0.0143011886002435	0.256626688506468	0.0692768234239168	0.267411271863889	0.339835008717996	0.134376094646758	-0.0256371810125473	0.124692926033867	0.126882173988134	0.0459061088155662	0.061563549604104	0.167112018738581	0.260858383569513	0.0975834263178234	0.0238800823137074	0.198336224033047	0.336115177674861	0	0.089340050548409	0.0531810809597892	0.071981101559116	-0.0327770892480359	0.318421422513802	0.420093445259733
Pt10_Pre_E9047565-6	0.0488586318818464	0.0597710589092841	-0.0837999543690511	0.0672831565348082	0.0416307560422893	0	0.0850414044183551	0.0338316727248794	-0.0362823748012794	0.221200719171649	0.0213072792824938	-0.074380138113479	0.139835093352339	0.0652769687299172	0.268277055534289	0.310322020617992	-0.0585975822469543	0.0318825788754092	-0.0696728836099051	0.0728174028338039	0.0186296579425089	0.099977648752538	0.171692491797539	0.268225923354144	-0.0303291912425173	0.0176156814707382	0.108232814340287	0.33168947493799	0	-0.0801356515421459	0.0252906270534838	-0.000615246066739427	-0.00834094394716349	0.271229918553816	0.206054771748145
Pt17_Pre_E9047563-6	0.068602830045362	0.0503879716145285	-0.0378567271270639	0.0168472493742666	0.0269881714000392	0	0.0748370895382141	0.0137289288945111	-0.055431769580693	0.172892391401699	0.00227299056308917	-0.099695182412139	0.134473030649506	0.0832278304727998	0.256175755768819	0.318010430570111	-0.0748197552832591	0.00169576512286349	0.0466103152766544	0.0733229436025305	0.00887973252181812	0.07957460061296	0.156400828783246	0.25215291173215	-0.0380651371806442	0.00526566648241882	0.0920124165213253	0.32596927841936	0	-0.0899681765702578	0.0653341396153448	-0.0329550360755026	0.00698752930184363	0.202667332161079	0.15283343187724
Pt18_Pre_E9024732-6	0.0165358913041434	0.108197559497434	-0.0948528156606422	0.037037240550014	0.0161816620908941	0	0.10591545170673	0.0222049319291837	-0.0561196674174591	0.181482609810785	0.00223376381298723	-0.0547059027050006	0.158515161195957	0.158965232994331	0.26147519153178	0.27590751683734	0.00858658681480067	-0.0132432135683879	0.0203034943812695	0.0255536045002877	-0.00516335310921891	0.0833710569600141	0.174221453841784	0.276232419035826	-0.0279760553918279	0.233989652811182	0.131475332107178	0.324581296450159	0	-0.0206582033065713	0.112048176139936	-0.00709899165530047	0.00985912276251554	0.20182964881309	0.19981641982302
Pt38_Pre_E9200719-6	0.0153299800607656	0.113767758583561	-0.111132962091087	0.0233072697065394	0.0787419085026956	0	0.0910064689103818	0.0430903494815104	-0.0548885680964499	0.210173039978715	0.0463633319758296	-0.137176089312271	0.160079576393655	0.0719259669483881	0.273278492627181	0.314188682733168	0.0400204265840059	-0.0149810451085327	0.0429801303113747	0.107846909912159	-0.0716862010435297	0.0326047387791174	0.173763445574541	0.259845077300867	0.0036407818582626	0.0270758310625221	0.103906094441039	0.293594333747103	0	-0.145263605325858	0.013152156013095	0.0053006980507495	0.0196759884415364	0.240623181631993	0.144626921452133
Pt36_Pre_AD467095-6	0.202496332114656	0.20830245880629	0.0238169660537148	0.119714648391205	0.126681031834392	0	0.235068006412982	0.132491968446661	-0.00457798128180697	0.263969714525345	0.0955801483916273	0.073052297197063	0.264200346265782	0.110572976125978	0.22790410156842	0.367314911814039	-0.0043005439074546	-0.032702512340686	0.0455463441235702	0.0505150962186555	0.0884997496773701	0.0557241748728379	0.190288944631382	0.222211948481036	0.080012831909425	0.0488041930579673	0.340353850016584	0.281024100256557	0	0.0544383818923172	0.0642341871134758	0.0712834056400298	-0.0239614162607546	0.299610380409337	0.414514998714863
Pt37_Pre_AD502452-5	0.0562211275772129	0.156514405398289	-0.0768351297180564	0.024671590487929	0.0599836614382518	0	0.197536026410253	0.050871440904642	-0.0128087180198772	0.206186913391078	0.0392680315512711	-0.109113702858185	0.203757955745403	0.117407051744062	0.259963019650955	0.338536185466909	0.00548270558809963	-0.0598615729752799	0.0547698083366624	0.0414652564535908	-0.029781419412945	0.0506476114266551	0.198839283131201	0.252743331228281	0.0340179715678084	0.0395891737343357	0.168317112977452	0.309759210305499	0	0.0681136954437687	0.0468885311682813	0.0284433541076964	-0.0362801589934596	0.253075369646264	0.23061208655788
Pt46_Pre_AD467096-6	0.0789064195656715	0.196518587384971	-0.0718590545315173	0.0428455901870044	0.067583200514805	0	0.261035856598819	0.074076483895381	-0.0285809611334329	0.222626745124436	0.0402274806461922	-0.0273176225405442	0.282315006919757	0.139862239398062	0.223655550720873	0.356193797969473	-0.0501368974506096	-0.0312642974660819	0.0186897131820734	-0.00355562930971398	0.0268206893737391	0.050111567016607	0.18968682118655	0.254799791382358	0.0552614050230855	0.136343726657239	0.290241606314426	0.28676276008459	0	0.0261047426341454	0.0952474670730635	0.0225601966855949	-0.00758037595197891	0.260848406824448	0.333728941268998
Pt24_Pre_AD436687-5	0.0738621268032737	0.181992965438355	0.0265145804479229	0.0656369110948541	0.0539064277502487	0	0.255600147589885	0.0633064881386522	-0.0467726415072043	0.242749409066725	0.0213514297139896	0.00207370639470017	0.287159030155013	0.155749820109036	0.245666631416586	0.333627820582001	0.0349632043860297	-0.0703705563842226	0.0145752590616869	0.00769818976366416	0.0318228563707252	0.0444215592344093	0.14762564749771	0.285711166883477	0.042868715341408	0.143481628825014	0.285946215642318	0.302419578170232	0	-0.0184081565538009	0.13145250747563	0.00101219319297	0.0345162820896337	0.277890746071396	0.361091058094814
Pt27_Pre_AD453873-5	0.0589132625361412	0.0913974994842739	0.0321521808283141	0.0113227457021664	0.0153345753991262	0	0.153184569001468	0.0367251016032543	0.000819441658453739	0.184873185856755	0.0368551604455964	-0.0703485916797502	0.167961894685753	0.0692172509230496	0.228021822780971	0.306007826198597	0.0534836523730086	-0.0813473281099357	0.0740263101538756	0.0768331384734193	0.0822920219684824	0.0247848769360432	0.123146993301943	0.288156783031166	0.0951137484337663	0.0287310477804746	0.105559257918689	0.32108040071604	0	-0.06811381418016	0.0368244891157143	0.0285969551393915	-0.0148576779325967	0.256882605749757	0.253675314934821
Pt29_Pre_AD497504-5	0.0633679982218892	0.168902673791445	-0.0322608506592971	0.058684369169553	0.0621460950857799	0	0.111653533280308	0.0392347043736563	-0.026215934398226	0.216185874822979	0.0291703610057734	-0.11688582470224	0.169109564714583	0.0523586321615431	0.284593421689285	0.317525715205187	0.00891231966740452	-0.064579187231208	0.017105003266767	0.0719756738480446	0.061080574209205	0.117856916981326	0.147417517926038	0.29933226141109	0.000345727106787902	0.00439134481958949	0.240770777159397	0.33032046687925	0	-0.0637107855085936	0.0121413220015788	0.006167982933337	-0.0363013296276717	0.256872290337934	0.312221267567727
Pt30_Pre_AD497503-5	-0.00820857662231129	0.0374943669281167	-0.0717376030698441	0.00759369731184036	0.0771204544913865	0	0.00359268186566105	-0.000592389658006283	-0.0602080162558097	0.195152817086877	-0.00404424870731468	-0.104096538479462	0.0957347724252744	0.0492443994916111	0.245109088439038	0.292194743263883	0.00878178974613157	0.0372589055718045	-0.0584991090598381	-0.00516620351547702	-0.0392168433774816	0.0514227272601015	0.186603947279537	0.26426869786424	-0.0432106898438213	-0.0103192507340628	0.0742187289611528	0.332932202920694	0	-0.128037057397589	-0.0217192565658124	-0.0834509977484394	0.0167913776713541	0.226860314377667	0.129428428540987
